Plate,Col,Row,Compound,SMILES
1,16,G,76035442,NC(=O)Cc1nc(Cc2cscn2)n(-c2ccc3c(c2)OCCO3)n1
1,17,G,10493384,COc1cc2c(cc1CNC(=O)C1CCCN(C(=O)N(C)C)C1)OCCO2
1,18,G,72020507,CC(O)C(=O)N1CCn2nc(C(=O)NCc3ccccn3)cc2C1
1,19,G,38821206,CNc1nc2c(c(C(=O)N3CCCC3)n1)CN(C(=O)Cn1nccc1C)CC2
1,20,G,21924241,CCN(Cc1nccn1C)C(=O)c1cc(-c2cnc(C)nc2)nc2ccc(F)cc12
1,21,G,41630369,O=C(c1cccc(S(=O)(=O)N2CCCNCC2)c1)N1CCSCC1
1,22,G,90354350,Cc1ccccc1C(=O)N1CCC2(CC1)CC(=O)N(Cc1c(C)noc1C)C2
1,23,G,25079232,O=C(c1cn(C2CCCCC2)nn1)N1CCc2[nH]cnc2C1c1ccncc1
1,24,G,86655836,N[C@H]1CN(C(=O)c2sccc2Cl)C[C@@H]1C1CC1
1,25,G,54688323,CC(C)(C)c1ncc2c(n1)CN(C(=O)Nc1ccc(-n3cccn3)cc1)C2
1,26,G,89225896,Cc1nn(Cc2nc(-c3ccc4[nH]cnc4c3)no2)c(=O)c2ccccc12
1,27,G,50660018,CCc1nc2c(N(C)CCc3scnc3C)ncnc2o1
1,28,G,87070146,CCc1nc2c(N3CCN(C(=O)c4ccc(OC)cc4)CC3)ncnc2o1
1,29,G,97299795,CN(C)CCn1ccnc1C1CCN(S(=O)(=O)c2ccccc2)CC1
1,30,G,97043604,COc1ccc(-c2ccc(Cn3ccnc3)cn2)c2ccc(C)nc12
1,31,G,81716436,CNc1nc2c(c(C(=O)N3CCCC3)n1)CN(C(=O)Cn1ccc(C)n1)CC2
1,32,G,15796265,Cc1nc2ccc(C(=O)NCCc3cccnc3)cc2nc1C
1,33,G,60317127,Cc1csc2c(N3CCN(C)C4(CCC(=O)N(C)CC4)C3)ncnc12
1,34,G,77243575,O=C(N[C@@H]1CCN(Cc2cnn(-c3ccccc3)c2)C[C@H]1O)c1cccnc1
1,35,G,74973138,COc1ncc(C(=O)NCc2cccnc2Oc2ccccc2F)cn1
1,36,G,86588718,CCc1c(C(=O)N2CCC3(CC2)CC(=O)N(CCCOC)C3)csc1C
1,37,G,76086598,Cc1nonc1CN(C)C(=O)c1coc(Cn2cnc3ccccc32)n1
1,38,G,42560558,COc1cccc(Oc2ccc(NC(=O)NCC3CCCOC3)cc2)c1
1,39,G,65261427,Cc1ccc2nc(C)cc(C(=O)N3CCCCC3c3cccnc3)c2c1
1,40,G,66673266,COc1ccccc1N1CCN(C(=O)C(C)OC(C)C)CC1=O
1,41,G,93517053,Cc1nn(C)c2ncnc(N(C)Cc3cccc(-c4nnn[nH]4)c3)c12
1,42,G,43203466,CCc1cc(N2CC[C@@]3(O)CCCC[C@H]3C2)n2nccc2n1
1,43,G,71327425,COc1ccc(OC)c(-c2nc(Cn3cc(C)nc3C)c(C)o2)c1
1,44,G,26396488,CN(CCc1ccccn1)c1ncccc1CNc1ncccc1C(N)=O
1,45,G,DMSO,
1,46,G,DMSO,
1,47,G,DMSO,
1,48,G,DMSO,
1,1,H,DMSO,
1,2,H,DMSO,
1,3,H,DMSO,
1,4,H,DMSO,
1,5,H,86321440,O=C(c1cccc2nccnc12)N1CCC2(CCCN(CC3CCC3)C2=O)C1
1,6,H,79521561,O=C(NCc1cccnc1Oc1ccc(F)cc1F)c1ncc[nH]1
1,7,H,86089952,COc1nc2c(cc1CNC(=O)CCC(F)(F)F)C(=O)N(C1CCCC1)C2
1,8,H,51794528,CN(Cc1cnn(C)c1)C(=O)c1ccc2nc(-c3ccc(F)cc3)cn2c1
1,9,H,25151041,CN1CC2(CCC1=O)CCN(C(=O)C1(c3ccc(F)cc3)CC1(C)C)CC2
1,10,H,49730505,Cc1ccccc1C(=O)N1CCC2(CCC(=O)N(CCCn3ccnc3)C2)CC1
1,11,H,43541594,CCn1nccc1C(=O)N1CCCC2(CCC(=O)N(Cc3cccnc3)C2)C1
1,12,H,56213312,CC1(Cc2ccc3c(c2)OCO3)CCCN(C(=O)C(=O)N2CCOCC2)C1
1,13,H,14505005,Cc1csc(CN(C)C(=O)c2ccc3nc(-c4ccccc4)cn3c2)n1
1,14,H,73492488,Nc1nc(N2CCCC(COc3ccc(F)cc3)C2)c2nc[nH]c2n1
1,15,H,52318014,Cc1ccc(NC(=O)CC(=O)NCc2cc(-c3ccccn3)no2)cc1Cl
1,16,H,13300079,O=C(NCc1cc(-c2ccccn2)no1)C1COc2ccccc2C1
1,17,H,76591166,COc1nc2c(cc1CNC(=O)c1ccccc1)C(=O)N(CCc1ccccn1)C2
1,18,H,74656723,Cc1cc2c(N3CCC(NCCN(C)S(C)(=O)=O)CC3)ncnc2s1
1,19,H,21984940,Cc1ccc2nc(C)c(C(=O)N(C)Cc3noc(-c4ccccc4)n3)n2c1
1,20,H,76440788,CCNc1ncc(C(=O)N2CCN(CC(=O)NC(C)C)CC2)cn1
1,21,H,63222219,CCC1CN(C(=O)c2cc(C(C)C)nn2C)CCC(=O)N1Cc1ccccc1
1,22,H,33464862,Cc1ccc(-c2cc(C(=O)NCCCn3ccnc3)n[nH]2)cc1
1,23,H,26368167,CC(=O)N1CCC(C(=O)N2CCN(c3ccccc3C#N)C(=O)C2)CC1
1,24,H,10743104,CN(CCO)Cc1nnc(C2CCN(c3ncnc4[nH]cnc34)CC2)n1C
1,25,H,84674238,NC(=O)c1cnc2n1CCN(C(=O)c1ccccc1-n1cccn1)C2
1,26,H,27721071,COCCNC(=O)c1ccc2c(c1)N(C)C(CC(=O)NCC(F)(F)F)CO2
1,27,H,82371124,CC(C)C(NC(=O)Nc1cccc2nn(C)nc12)c1nccn1C
1,28,H,37220555,CCCCC1CN(c2ccccc2OC)C(=O)CN1C(=O)c1ncoc1C
1,29,H,64550264,COCCCN1CC2(CCC1=O)CCN(c1ncnc3ccsc13)CC2
1,30,H,82157997,O=C1CCC2(CCOC2)CN1Cc1cnn(Cc2ccccc2)c1
1,31,H,25463481,O=C(CCc1ccc(F)cc1F)N1CCc2c(nc(-c3ccncc3)[nH]c2=O)C1
1,32,H,93398890,CCCn1nc(C)c(CNc2cc(C)nc3c(C)c(C)nn23)c1C
1,33,H,41597264,CNC(=O)Cn1cc(-c2cccc(C(C)N(C)C)c2)cn1
1,34,H,99820811,COc1cccc(OCCCN2CCCC3(CCC(=O)N(C(C)C)C3)C2)c1
1,35,H,47030461,O=C(Nc1ccc(Cl)cc1)NC1CCN(C(=O)N2CCOCC2)CC1
1,36,H,99391833,CCc1cc(NCc2cnn(-c3cccc(OC)c3)c2)n2nccc2n1
1,37,H,32254237,O=C(c1cc(F)ccc1F)N1CCC2(CCC(=O)N(C3CCCC3)C2)CC1
1,38,H,60041891,CC(C)Cc1ccc(CN2CC[C@@H](NC(=O)c3ccncc3)[C@H](O)C2)s1
1,39,H,52510685,COc1ccc(F)c(CNc2nc(C3CCCC3)nc3c2cnn3C)c1F
1,40,H,42780962,COc1ccccc1N1CCN(C(=O)c2cn3ccsc3n2)CC1=O
1,41,H,41913652,CC(=O)N1CCc2c(nc(-c3ccccn3)nc2NCCCO)C1
1,42,H,97715835,Cc1nc2c(c(=O)n1C)CN(C(=O)CCC(=O)c1ccc(F)cc1)C2
1,43,H,68882988,COc1nc2c(cc1CNC(=O)c1nonc1C)C(=O)N(C1CCCC1)C2
1,44,H,35184061,COCCc1nc(CSc2nncn2C)n(-c2ccc3c(c2)OCO3)n1
1,45,H,DMSO,
1,46,H,DMSO,
1,47,H,DMSO,
1,48,H,DMSO,
1,1,I,DMSO,
1,2,I,DMSO,
1,3,I,DMSO,
1,4,I,DMSO,
1,5,I,48820229,CN(CCO)c1ccc(C(=O)NC2COc3ccccc3C2)cc1
1,6,I,26567392,Cc1nn(CC(=O)NCc2ccon2)c(=O)n1-c1ccc2c(c1)OCO2
1,7,I,58322555,Cc1cc(C)nc(N2CCN(C(=O)c3ccc4nc(C)c(C)nc4c3)CC2)n1
1,8,I,36074693,CCCCn1ccnc1C1CCCN(C(=O)c2nc3ccccn3c2F)C1
1,9,I,77840478,COCC1CCN(C(=O)c2cccc(S(=O)(=O)N3CCCNCC3)c2)C1
1,10,I,82076031,OCC1(CCCc2ccccc2)CCCN(c2ncnc3[nH]cnc23)C1
1,11,I,60601101,CC(=O)c1cc(CC(=O)N2CCCC(C)(Cc3ccc4c(c3)OCO4)C2)cs1
1,12,I,43808482,CN(C)C(=O)c1ccc2c(c1)N(C)C(CC(=O)NCCN1CCOC1=O)CO2
1,13,I,81203050,CCCN1CCN(c2ccnc(C(=O)NCc3ccncc3)c2)CC1
1,14,I,37878347,O=C(CC1NC(=O)c2ccccc21)NCCc1ccccn1
1,15,I,82844133,O=C(NCc1ccc2nonc2c1)C1CC(=O)N(Cc2cccnc2)C1
1,16,I,86167904,COc1ccc(-c2cn3cc(C(=O)N(C)Cc4nc(C)c[nH]4)nc3c(=O)n2C)c(F)c1
1,17,I,46082604,Cc1cc(C)n(-c2ccc(C(=O)NCc3cc(-c4ccco4)on3)cc2)n1
1,18,I,83708422,Cc1cccc2c(C(=O)N(C)C3CCCCCC3)cc(-c3cnc(N)nc3)nc12
1,19,I,84708439,O=C(Cc1ccc(O)cc1)N1CCC2(CCC(=O)N(CC3CC3)C2)CC1
1,20,I,66406496,Cc1cnc(C)c(N2CCN(C(=O)c3cc(=O)[nH]c4ccccc34)CC2)n1
1,21,I,61567824,CC(C)c1ocnc1C(=O)N1CC[C@@H](c2ccc3c(c2)OCO3)[C@H](O)C1
1,22,I,93298380,O=C1CC2(CCN(c3ncnc4[nH]cnc34)CC2)CN1CCCc1ccccc1
1,23,I,72959589,O=C(NC(Cn1cccn1)c1ccccc1)[C@H]1CC[C@@H](O)CC1
1,24,I,90990704,O=C(c1cccc(N2CCCC2=O)c1)N1CCC(CCn2cccn2)CC1
1,25,I,14947955,Cn1nc(C(C)(C)C)cc1NC(=O)N1CCN(c2ccc(C#N)cn2)CC1
1,26,I,50704918,O=C(c1csc(Cc2ccccc2)n1)N1CCCCC1c1nccs1
1,27,I,80408646,CCN(CC)Cc1cn(C2CCN(c3ncnc4[nH]cnc34)CC2)nn1
1,28,I,45086554,O=C(CCn1cc(Cl)cn1)N1C[C@H]2CC[C@@H]1CN(Cc1cscn1)C2
1,29,I,97200677,Cn1cc(NC(=O)N[C@H]2CCC[C@H]2Cc2ccc(F)cc2)cn1
1,30,I,61149917,CO[C@@]1(C)C[C@@H](O)C12CCN(C(=O)c1ccn(C(C)(C)C)c1)CC2
1,31,I,48929099,CC(C)Cn1cncc1CN1CC(C)(Cc2ccc3c(c2)OCO3)CCC1=O
1,32,I,60858601,COCCCN1CC2(CCCN(c3cnc4ccccc4n3)C2)CCC1=O
1,33,I,37786091,Cc1oc(-c2ccccc2Cl)cc1C(=O)NCC1CCCO1
1,34,I,34909634,CN1C(=O)C(CC(=O)N2CCC(Cc3ccccc3F)CC2)N(C)C1=O
1,35,I,21961325,CSc1nc(C(=O)N2CCc3[nH]c(-c4ccccc4)nc3C2)cs1
1,36,I,71238898,CN(C)C(=O)N1CCn2nc(CNC(=O)Cc3ccc(Cl)cc3)cc2C1
1,37,I,42113663,CCN1Cc2nc(OC)c(CNC(=O)c3cnc4ccnn4c3C)cc2C1=O
1,38,I,52807881,Cc1cc(C(=O)N2CCC(Cn3cccn3)CC2)c2ccc(C)c(C)c2n1
1,39,I,38366238,O=C(N1CCCC(CCc2ccc(F)c(F)c2)C1)C1(Cn2cccn2)CC1
1,40,I,32789820,Cc1cccc(C(=O)N2CCCC(c3nccn3Cc3ccccn3)C2)n1
1,41,I,40260489,Cc1nsc(NC(=O)N2CCC(CO)CC2)n1
1,42,I,23984765,c1cnc(-c2nc(CCNc3nccc(-c4cccnc4)n3)cs2)nc1
1,43,I,64137513,CC1(Cc2ccc3c(c2)OCO3)CCCN(C(=O)c2cccn2C2CC2)C1
1,44,I,52487633,CCC(C(=O)N1CCc2nc(NC)nc(C(=O)N3CCCC3)c2C1)n1cccn1
1,45,I,DMSO,
1,46,I,DMSO,
1,47,I,DMSO,
1,48,I,DMSO,
1,1,J,DMSO,
1,2,J,DMSO,
1,3,J,DMSO,
1,4,J,DMSO,
1,5,J,27008137,CSc1ncccc1C(=O)N1CCc2c(nc[nH]c2=O)C1
1,6,J,92051745,CCN1CC2(CCN(C(=O)c3ccnn3C)CC2)CC(c2ccccc2)C1=O
1,7,J,21511058,COc1ccc(-c2ccc(C(=O)N3CCCC4(CCOC4)C3)o2)cc1
1,8,J,64089808,Cc1sc2ncnc(N3CCc4onc(C(=O)N(C)C)c4C3)c2c1C
1,9,J,48057134,Cc1c(O)cccc1C(=O)N1CCCC(CCc2ccc(F)cc2F)C1
1,10,J,14097132,CNc1nc2c(c(C(=O)N3CCCC3)n1)CN(C(=O)CCc1ccnn1C)CC2
1,11,J,34464620,COC(=O)CC1Oc2ccccc2N(Cc2nc(C)nn2C)C1=O
1,12,J,70396968,COc1cc(C(=O)N2CCOCC2)ccc1OC1CCN(C2CCCC2)CC1
1,13,J,40696619,Cc1cc(C)n(-c2ccc(C(=O)NCc3csc(C)n3)cc2)n1
1,14,J,57855170,Cn1ccnc1-c1ccc(N2CCc3onc(-c4cccc(F)c4)c3C2)nn1
1,15,J,53674481,COc1ccc2c(C)c(C(=O)NCc3ncc4c(n3)CCC4)oc2c1
1,16,J,50133829,O=C(NCCN1N=C(c2ccccc2)CCC1=O)C1COc2ccccc2C1
1,17,J,78455389,COC[C@@H]1CCCN1C(=O)Cn1nc(C)n(-c2ccc3c(c2)OCO3)c1=O
1,18,J,45633033,CCOC(=O)N1CCC(NC(=O)Nc2cc(C)nn2C2CCCCC2)CC1
1,19,J,61206185,Cc1c(C(=O)N2Cc3cnc(C(C)(C)C)nc3C2)n(C)c2c(C)cccc12
1,20,J,54482254,Cc1nc(N2CCC(NCCNc3ccncc3C)CC2)c2ccsc2n1
1,21,J,25894879,CN(C)C(=O)N1CCCn2nc(CNc3nc4ccccc4s3)cc2C1
1,22,J,74478134,O=C(NCc1noc(-c2ccco2)n1)c1ccccc1-n1cccn1
1,23,J,21979122,Cn1ccnc1SCCNC1CCN(c2ncnc3[nH]cnc23)CC1
1,24,J,20487177,CCN1CC2(CCN(C(=O)c3ccc[nH]3)CC2)CC(c2ccccc2)C1=O
1,25,J,30624108,Cc1cc(C(=O)N2CCC3(CC2)CC(c2ccccc2)C(=O)N(C)C3)c(C)o1
1,26,J,78354059,CSc1ccccc1C(=O)NCc1cc2n(n1)CCCN(C(C)=O)C2
1,27,J,85924722,O=C(NCC1COc2ccccc2C1)c1ccn(C(F)F)n1
1,28,J,70895125,COc1ccc(Cc2nc3ccc(C(=O)NCc4ccncn4)cc3o2)cc1
1,29,J,69738977,CN(Cc1csc(-c2cccs2)n1)C(=O)c1ccc2nnnn2c1
1,30,J,21902854,CCN1CC2(CCC1=O)CCN(C(=O)c1ccc(Cl)c(C)c1)CC2
1,31,J,54583504,O=C(c1ccc2cc[nH]c2c1)N1CCCN(C2CCCCC2)CC1
1,32,J,52138723,COc1ccc(C(=O)C2CCCN(C(=O)c3cccc(O)c3C)C2)cc1OC
1,33,J,41228206,CCNc1ncc(CN(C)C2CCS(=O)(=O)C2)cn1
1,34,J,44883928,O=C(Cc1ccccc1)N1CCC2(CCC(=O)N(C3CCCC3)C2)CC1
1,35,J,19469747,CC(C)Cc1cc(C(=O)N2CCCC(C)(Cc3ccc4c(c3)OCO4)C2)n(C)n1
1,36,J,67479181,Nc1ncc(C(=O)N2CCC(c3ccncc3)CC2)c(-c2ccccc2)n1
1,37,J,45878136,O=C(C1CC1)N1CCC(C(=O)N2CCCC2c2ccc(F)cc2)CC1
1,38,J,43897629,COCCN1CC2(CCC1=O)CCN(C(=O)c1c(C)cc(C)cc1C)CC2
1,39,J,60414357,CC(C)N1CCCC2(CCN(C(=O)C3=Cc4ccccc4OC=C3)C2)C1=O
1,40,J,83031956,Cc1nn(CC(=O)NCC(F)(F)F)c(=O)n1-c1ccc2c(c1)OCO2
1,41,J,80279322,CC(C)c1cc(C(=O)N2CCC(N3CCOC3=O)CC2)nc2ncnn12
1,42,J,44435739,CN(C)C(=O)c1nc(CN2C(=O)COc3ccccc32)no1
1,43,J,80217141,COc1ccccc1Oc1ncccc1CNC(=O)c1cnc(C)[nH]c1=O
1,44,J,77936458,Cc1cccc(C(=O)N2CCN(c3ccccc3C#N)C(=O)C2)n1
1,45,J,DMSO,
1,46,J,DMSO,
1,47,J,DMSO,
1,48,J,DMSO,
1,1,K,DMSO,
1,2,K,DMSO,
1,3,K,DMSO,
1,4,K,DMSO,
1,5,K,16684059,Cc1nc2ncccc2cc1C(=O)N1CCC(n2cc(C(C)(C)C)nn2)CC1
1,6,K,10140250,Cc1ccc(C(=O)N2CCC3(CC2)CC(c2ccccc2)C(=O)N3C)cc1
1,7,K,63979834,CCCn1cc(C(=O)N2CCn3c(nc(C)c3C(=O)N(C)C)C2)c(C)n1
1,8,K,28633417,O=C(NCCN1CCCCC1)Nc1ccc(OCc2ccccn2)cc1
1,9,K,17211146,CN(C)C(=O)N1CCn2nc(CNC(=O)c3onc4c3CCCC4)cc2C1
1,10,K,12829760,O=C(c1ccc2c(c1)OCCO2)N1C[C@H]2CC[C@@H]1CN(c1ncccn1)C2
1,11,K,87685185,COc1cccc(CN2CCN(C(=O)Cn3nc(C)cc3N)CC2=O)c1
1,12,K,61331755,CN(Cc1nnc(-c2ccccc2)o1)C(=O)CN1C(=O)COc2cccnc21
1,13,K,55237708,CN1CC(C(=O)N2CCn3nc(CCC(=O)N4CCCC4)cc3C2)NC1=O
1,14,K,29594474,COc1ccc(F)c(-c2cc(N)nc(N(C)C)n2)c1
1,15,K,66749341,COc1ccc(CN(C)C(=O)c2nc3ccccn3c2F)c2cccnc12
1,16,K,79704569,O=C(CC1NC(=O)c2ccccc21)NCc1csc(-c2cccs2)n1
1,17,K,18055664,CCNc1ncc(C(=O)NC2CC(C)(C)Oc3ccc(OC)cc32)cn1
1,18,K,78334591,Cc1cccc(CN(C)C(=O)c2cc(-c3cnc(C)nc3)nc3cc(F)ccc23)n1
1,19,K,56001949,Cc1cc(C(F)(F)F)nc(CCNC(=O)Nc2cnn(C)c2)n1
1,20,K,97572595,COc1nc2c(cc1CNC(=O)CC1CC1)C(=O)N(CCc1ccccn1)C2
1,21,K,95311007,c1cn(-c2ccc3c(c2)OCCO3)c(-c2cc3n(n2)CCCNC3)n1
1,22,K,71482154,Nc1nc(-c2ccc(CO)cc2)cc(N2CCOCC2)n1
1,23,K,80335251,COc1ccc2c(c1)OCC(CNC(=O)c1cc(C)nc3c1c(C)nn3C)C2
1,24,K,32184154,COc1ccc(N2CCN(C(=O)c3ccn(C(C)(C)C)c3)CC2(C)C)cc1
1,25,K,33970719,CCc1nc(NC(=O)NCc2c(C)nn(-c3ccc(F)cc3)c2C)nn1C
1,26,K,26347839,Cc1cc(NCc2cc(-c3ccccc3Cl)no2)n2nc(C)c(C)c2n1
1,27,K,44462437,CCC1CN(C(=O)c2nc3ncccn3n2)CCC(=O)N1Cc1ccccc1
1,28,K,40239946,CN(C)C(=O)N1CCCn2nc(CNc3ncnc4[nH]cnc34)cc2C1
1,29,K,38447582,O=C(Cc1ccc2c(c1)OCO2)N1CCC(n2cnnc2)CC1
1,30,K,89182293,COCCCN1CC2(CCN(C(=O)c3cn(C)c4ccccc34)CC2)CC1=O
1,31,K,69507585,CO[C@@]1(C)C[C@@H](O)C12CCN(C(=O)c1ccc3c(c1)OCO3)CC2
1,32,K,64124613,O=C(CN1CCN(c2ncccn2)CC1)NCc1ccc2nsnc2c1
1,33,K,29702827,Cc1nc2ccc(C(=O)NC(Cn3ccnc3)c3ccccc3)cc2nc1C
1,34,K,17253446,COc1ccc2c(c1)OCC(C(=O)NCc1nc3c(s1)CCCC3)C2
1,35,K,86513105,CCc1ncn(Cc2nc(-c3cccc(Cl)c3)oc2C)n1
1,36,K,43626248,O=C1CN(C(=O)C2CC(=O)N(Cc3cccnc3)C2)CCN1Cc1ccccc1
1,37,K,84920522,O=C(NCc1ccccn1)c1cc2n(n1)CCN(C(=O)Cn1cnnn1)C2
1,38,K,84193724,O=C1NCCN(C(=O)c2cccc(-n3cccn3)c2)C1c1cccc(F)c1
1,39,K,53746930,CC(C)NC(=O)c1cnc2c(c1)nc(-c1ccccc1Cl)n2C
1,40,K,44208645,COC[C@@H]1CCCN1C(=O)c1ccc2nc(Cc3ccc(OC)cc3)oc2c1
1,41,K,75861711,C=CCn1cnc(-c2ccccc2)c1-c1ccc2onc(C)c2c1
1,42,K,69285374,COc1ccc(OC)c(-c2nc(Cn3cnc(C)c3)c(C)o2)c1
1,43,K,14318270,CCN(C(=O)CCc1nc(-c2ccccc2F)no1)C1CCOC(C)(C)C1
1,44,K,30107563,CC(=O)N(C)C1CCN(Cc2nc(-c3cccc(Oc4ccccc4)c3)oc2C)C1
1,45,K,DMSO,
1,46,K,DMSO,
1,47,K,DMSO,
1,48,K,DMSO,
1,1,L,DMSO,
1,2,L,DMSO,
1,3,L,DMSO,
1,4,L,DMSO,
1,5,L,35900612,CNC(=O)c1cccc(CNc2cc(-c3ccccc3)nc3cc(C)nn23)c1
1,6,L,71776708,CN(C(=O)N1CCC2(CCC(=O)N(CC3CC3)C2)CC1)c1ccccc1
1,7,L,67028680,C=CCN1CCN(C(=O)c2coc(COc3ccc4sc(C)nc4c3)n2)CC1
1,8,L,55672647,COCCN1CC2(CCC1=O)CCN(C(=O)C1(c3ccccc3)CC1)CC2
1,9,L,44276312,COCC(=O)N1CCC(Oc2ccc(C(=O)NCc3noc(C)n3)cc2)CC1
1,10,L,58033666,CN1CC2(CCN(C(=O)c3ccccc3F)CC2)CC(c2ccccc2)C1=O
1,11,L,44127153,Cc1ccc(N2CC(NC(=O)c3ccc4ccn(C)c4c3)CC2=O)cc1
1,12,L,45472718,O=C1CCC2(CCN(C(=O)c3c(F)cccc3F)CC2)CN1CCCO
1,13,L,94373222,COc1nc2c(cc1CNC(=O)CCC(N)=O)C(=O)N(C1CCCC1)C2
1,14,L,95536378,Cc1nn(CC(=O)NCc2ccc(O)cc2)c(=O)n1-c1ccc2c(c1)OCO2
1,15,L,85424617,Cc1cnccc1N1CCCN(C(=O)C2(c3ccccc3)CC2)CC1
1,16,L,75794178,O=C1CCC2(CCCN(C(=O)c3ccc4[nH]ccc4c3)C2)CN1CCCO
1,17,L,66813699,Fc1cccc(Cl)c1CNc1nccc(-c2ccccn2)n1
1,18,L,83824854,O=C(c1ccc2cc[nH]c2c1)N1CCC(C(O)Cc2ccccc2)CC1
1,19,L,95782601,COc1ccc(-c2nc3c([nH]2)CCN(C(=O)c2cccc(C)n2)C3)cc1
1,20,L,93979624,O=C(C1CC1)N1CCC2(CC1)CC(c1ccccc1)C(=O)N(C1CC1)C2
1,21,L,80145767,Cc1cc(CN(C)c2nccc(-c3cnn(-c4ccc(F)cc4)c3)n2)n[nH]1
1,22,L,54387003,CCc1nc2c(N3CCN(C(=O)c4ccccc4OC)CC3)ncnc2o1
1,23,L,54980925,Cc1cc(NCc2nc(-c3ccccc3Cl)no2)n2nccc2n1
1,24,L,73662536,CCN1CC2(CCC1=O)CCN(C(=O)c1cccn1C1CC1)CC2
1,25,L,95418112,O=C(c1ccc2nccnc2c1)N1CCC(Cn2cc(CCO)nn2)CC1
1,26,L,70539824,Cc1cc(NCc2nnc(C)o2)n2nc(C)cc2n1
1,27,L,80657923,Cc1ccc(Cc2ccccc2C(=O)N2CCC3(CC2)CC(=O)N(C)C3)cc1
1,28,L,60873565,CC(C)c1cc(CN(C)C(=O)Nc2ccc(Cl)nc2)no1
1,29,L,97867108,Cc1nc(CCNC(=O)c2cc(=O)[nH]c3ccccc23)sc1C
1,30,L,52274663,O=C(Cn1cnc2ccccc2c1=O)NCCc1nc2c(s1)CCCC2
1,31,L,64663967,Cc1ccsc1-c1nccn1Cc1noc(Cc2ccccc2)n1
1,32,L,41127842,O=C(c1cccnc1)N1CCc2c(ncnc2NCCOc2ccccc2)C1
1,33,L,43520146,Cc1cccn2c(CC(=O)Nc3nn(C)c4cccc(OC(C)C)c34)cnc12
1,34,L,54902660,NS(=O)(=O)c1ccc(NC(=O)N(Cc2ccsc2)C2CCCC2)cc1
1,35,L,24115181,CSCC(=O)N1CCC2(CC1)CC(c1ccccc1)C(=O)N(C1CC1)C2
1,36,L,39504592,FC(F)(F)c1nc(-c2cncnc2)nc2c1CCCC2
1,37,L,77294957,CSCC(=O)NCc1cc2n(n1)CCN(C(=O)N(C)C)C2
1,38,L,11735315,CCc1cc(NCc2ccncc2)n2nc(C)c(C)c2n1
1,39,L,36497845,O=C1CCC2(CCN(C(=O)c3c(F)cccc3Cl)CC2)CN1CCO
1,40,L,99856183,CCCc1ncncc1C(=O)N1CCc2[nH]c(-c3cccc(OC)c3)nc2C1
1,41,L,90242569,Cc1ccc(C(=O)N2CCC3(CCC(=O)N(C4CCCC4)C3)CC2)c(F)c1
1,42,L,80140135,Cc1ccccc1N1CCCN(C(=O)c2cccc(N(C)C)c2)CC1
1,43,L,41116238,COCc1nc(CNc2cc(-c3ccccc3)nc3c(C)c(C)nn23)no1
1,44,L,23494026,CSc1ccc(C(=O)N2CCC(C(C)N3CCOCC3)CC2)cc1
1,45,L,DMSO,
1,46,L,DMSO,
1,47,L,DMSO,
1,48,L,DMSO,
1,1,M,DMSO,
1,2,M,DMSO,
1,3,M,DMSO,
1,4,M,DMSO,
1,5,M,66141115,CC(=O)N1CCc2c(nc(N(C)C)nc2NCc2ccc(Cl)cc2)C1
1,6,M,43544348,O=C1CC(c2nc(-c3ccncc3)no2)CN1Cc1cccnc1
1,7,M,30616158,Cc1cc2cc(C(=O)N3CCNC(=O)C3c3cccc(F)c3)ccc2o1
1,8,M,37771500,c1ccc2nc(N3CCCC(c4nccn4Cc4ccncc4)C3)cnc2c1
1,9,M,37866225,CCN1CCN(CC(=O)N2CCCC(c3ccccc3C)C2)C(=O)C1=O
1,10,M,34522202,Cc1nn(C)c2nc(-c3ccncc3)nc(N[C@@H](CO)Cc3ccccc3)c12
1,11,M,79916475,Cc1c(-c2cc(C(=O)NCCC3CN(C)CCO3)no2)cnn1C
1,12,M,82685592,CN(CC1COCCO1)C(=O)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
1,13,M,21602305,c1ncn(Cc2nc(C3CCOCC3)n(-c3ccc4c(c3)OCCO4)n2)n1
1,14,M,87902227,Cc1cc(N)n(CC(=O)N2CCN(Cc3ccc(F)cc3)C(=O)C2)n1
1,15,M,41561815,CCCc1nc(C(=O)NCc2ccncc2)cs1
1,16,M,42172691,Cc1cc(C(=O)N2CCC(N3CCCC(CO)C3)CC2)ccc1Cl
1,17,M,16319626,COc1cc(Cl)c(C)cc1NC(=O)N1CCN(c2ccncc2)CC1
1,18,M,69080830,Cn1nc(C2CC2)cc1NC(=O)NCC1CCN(c2ccccc2F)C1
1,19,M,97684793,O=C(c1cnc(Nc2ccccc2)nc1)N1CCN(c2cnccn2)CC1
1,20,M,68105448,Cc1nccn1-c1ccccc1CNc1nccc(-c2ccccn2)n1
1,21,M,59931552,Nc1ccc(-c2cc(C(=O)N3CCCC3)ccn2)cn1
1,22,M,32878411,COc1ccc(C(C)(C)C)cc1NC(=O)NC1CCOC1
1,23,M,79098334,O=C(C1COc2ccccc2C1)N1CCC(Cn2cc(CCO)nn2)CC1
1,24,M,74749752,CO[C@H]1C[C@@H](O)C12CCN(C(=O)c1ccccc1SC)CC2
1,25,M,71752993,COc1ccc2c(c1)OCC(CNC(=O)c1onc3c1CCCC3)C2
